chr10	160000	1120000
chr10	1120000	3120000
chr10	3120000	6040000
chr10	6040000	12120000
chr10	12120000	13440000
chr10	13440000	15000000
chr10	15000000	15120000
chr10	15120000	27480000
chr10	27480000	28880000
chr10	28880000	30960000
chr10	30960000	32560000
chr10	32560000	35400000
chr10	35400000	38640000
chr10	38640000	41720000
chr10	41720000	41840000
chr10	41840000	42120000
chr10	42120000	45480000
chr10	45480000	46360000
chr10	46360000	46600000
chr10	46600000	47040000
chr10	47040000	47920000
chr10	47920000	48280000
chr10	48280000	49080000
chr10	49080000	50720000
chr10	50720000	51200000
chr10	51200000	51280000
chr10	51280000	51680000
chr10	51680000	54200000
chr10	54200000	69280000
chr10	69280000	70640000
chr10	70640000	73800000
chr10	73800000	75080000
chr10	75080000	75160000
chr10	75160000	76680000
chr10	76680000	79240000
chr10	79240000	80920000
chr10	80920000	81640000
chr10	81640000	88400000
chr10	88400000	88880000
chr10	88880000	88960000
chr10	88960000	89240000
chr10	89240000	91000000
chr10	91000000	94240000
chr10	94240000	96320000
chr10	96320000	101480000
chr10	101480000	102760000
chr10	102760000	105320000
chr10	105320000	106120000
chr10	106120000	133840000
chr10	133840000	135240000
chr10	135240000	135400000
